"Data","Último","Abertura","Máxima","Mínima","Var%"
"18.10.2024","151,22","151,22","151,22","150,16","-1,86%"
"17.10.2024","154,09","154,09","154,09","151,22","0,65%"
"16.10.2024","153,10","153,10","154,09","153,10","-1,29%"
"15.10.2024","155,10","155,10","155,10","153,10","2,63%"
"14.10.2024","151,12","151,12","155,10","151,12","0,00%"
"11.10.2024","151,12","151,12","155,06","151,12","1,27%"
"10.10.2024","149,23","146,26","151,09","146,26","-0,78%"
"09.10.2024","150,41","146,21","150,41","146,21","2,81%"
"08.10.2024","146,30","146,30","146,30","146,21","1,96%"
"07.10.2024","143,49","143,49","146,30","143,49","-5,03%"
"04.10.2024","151,09","151,09","151,09","143,49","0,00%"
"03.10.2024","151,09","151,09","153,56","151,09","0,00%"
"02.10.2024","151,09","151,09","151,09","146,26","-1,27%"
"01.10.2024","153,03","153,03","153,03","151,09","0,00%"
"30.09.2024","153,03","153,03","153,03","146,71","-0,08%"
"27.09.2024","153,16","153,16","153,16","153,03","-3,10%"
"26.09.2024","158,06","158,06","158,06","153,16","1,97%"
"25.09.2024","155,01","155,01","158,06","155,01","-0,03%"
"24.09.2024","155,06","155,06","155,06","155,01","0,00%"
"23.09.2024","155,06","155,06","155,06","150,38","13,64%"
"20.09.2024","136,45","136,45","155,06","136,45","-7,40%"
"19.09.2024","147,36","147,36","147,36","136,45","0,00%"
"18.09.2024","147,36","147,36","147,36","141,60","-2,55%"
"17.09.2024","151,22","151,22","151,22","147,35","-0,63%"
"16.09.2024","152,18","152,18","152,18","151,22","-0,03%"
"13.09.2024","152,23","152,23","152,23","152,17","-1,31%"
"12.09.2024","154,25","154,25","154,25","152,25","-1,80%"
"11.09.2024","157,07","157,07","157,07","154,24","1,86%"
"10.09.2024","154,20","154,20","157,07","154,20","-1,20%"
"09.09.2024","156,07","156,07","156,07","154,20","1,23%"
"06.09.2024","154,18","154,18","156,07","154,18","0,08%"
"05.09.2024","154,06","154,06","154,18","154,06","-2,54%"
"04.09.2024","158,07","158,07","158,07","154,07","5,89%"
"03.09.2024","149,28","149,28","149,28","156,74","-0,02%"
"02.09.2024","149,31","149,31","149,31","149,28","3,06%"
"30.08.2024","144,87","144,87","149,31","144,87","0,70%"
"29.08.2024","143,87","143,87","144,87","143,87","1,40%"
"28.08.2024","141,89","141,89","143,87","141,89","-0,71%"
"27.08.2024","142,90","142,90","142,90","141,89","-1,61%"
"26.08.2024","145,24","145,24","145,24","142,90","0,00%"
"23.08.2024","145,24","147,38","147,38","145,24","-0,70%"
"22.08.2024","146,26","146,26","147,39","146,26","-0,63%"
"21.08.2024","147,19","147,19","147,19","146,26","1,30%"
"20.08.2024","145,30","145,30","147,19","145,30","-3,87%"
"19.08.2024","151,15","151,15","151,15","145,30","0,54%"
"16.08.2024","150,34","150,34","151,15","150,34","-3,71%"
"15.08.2024","156,13","156,13","156,13","150,34","-2,98%"
"14.08.2024","160,92","160,92","160,92","156,13","-2,41%"
"13.08.2024","164,89","164,89","164,89","164,88","0,57%"
"12.08.2024","163,96","163,96","164,89","163,96","-0,65%"
"09.08.2024","165,03","165,03","165,03","163,96","-3,43%"
"08.08.2024","170,90","170,90","170,90","165,03","-2,88%"
"07.08.2024","175,96","175,96","175,96","170,90","-0,48%"
"06.08.2024","176,81","176,81","176,81","175,96","3,73%"
"05.08.2024","170,45","170,45","176,83","170,45","4,64%"
"02.08.2024","162,89","162,89","170,46","162,89","3,09%"
"01.08.2024","158,01","158,01","162,92","158,01","1,18%"
"31.07.2024","156,16","156,16","158,01","156,16","0,00%"
"30.07.2024","156,16","156,16","158,09","156,16","0,68%"
"29.07.2024","155,11","155,11","156,16","155,11","-1,90%"
"26.07.2024","158,12","158,12","158,12","155,12","-0,60%"
"25.07.2024","159,08","159,08","159,08","158,12","3,86%"
"24.07.2024","153,17","153,17","159,07","153,17","-0,03%"
"23.07.2024","153,22","153,22","153,22","153,17","-2,53%"
"22.07.2024","157,20","157,20","157,20","153,22","3,27%"
"19.07.2024","152,22","152,22","157,20","152,22","0,00%"
"18.07.2024","152,22","152,22","159,14","152,22","2,68%"
"17.07.2024","148,24","148,24","152,22","148,24","-0,03%"
"16.07.2024","148,28","148,28","148,28","148,26","2,06%"
"15.07.2024","145,28","145,28","148,28","145,28","-1,92%"
"12.07.2024","148,12","148,12","148,12","145,28","0,56%"
"11.07.2024","147,29","147,29","148,12","147,29","-3,86%"
"10.07.2024","153,20","153,20","153,20","147,29","-0,01%"
"09.07.2024","153,21","153,21","153,21","153,20","-1,79%"
"08.07.2024","156,00","156,00","156,00","153,20","-3,72%"
"05.07.2024","162,03","162,03","162,03","156,00","0,06%"
"04.07.2024","161,94","161,94","162,03","161,94","-4,09%"
"03.07.2024","168,84","168,84","168,84","161,94","-0,11%"
"02.07.2024","169,03","169,03","169,03","168,84","-0,55%"
"01.07.2024","169,97","169,97","169,97","169,04","1,82%"
"28.06.2024","166,94","166,94","169,97","166,94","1,71%"
"27.06.2024","164,14","164,14","166,94","164,14","2,52%"
"26.06.2024","160,11","160,11","164,14","160,11","-0,60%"
"25.06.2024","161,07","161,07","161,07","160,11","-2,39%"
"24.06.2024","165,01","165,01","165,01","161,07","1,80%"
"21.06.2024","162,10","162,10","165,01","162,10","2,50%"
"20.06.2024","158,15","158,15","162,10","158,15","0,07%"
"19.06.2024","158,04","158,04","158,15","158,04","-0,75%"
"18.06.2024","159,23","159,23","159,23","158,04","0,71%"
"17.06.2024","158,11","158,11","159,23","158,11","3,35%"
"14.06.2024","152,98","152,98","158,11","152,98","-23,70%"
"13.06.2024","200,49","200,49","200,49","157,02","34,33%"
"12.06.2024","149,25","149,25","153,16","149,25","1,97%"
"11.06.2024","146,37","146,37","149,25","146,37","-0,11%"
"10.06.2024","146,53","146,53","146,53","146,37","1,50%"
"07.06.2024","144,37","144,37","146,52","144,37","0,71%"
"06.06.2024","143,35","143,35","144,37","143,35","-1,00%"
"05.06.2024","144,80","144,80","144,80","143,35","2,09%"
"04.06.2024","141,83","141,83","144,80","141,83","-1,06%"
"03.06.2024","143,35","143,35","143,35","141,83","-27,58%"
"31.05.2024","197,94","197,94","197,94","143,35","-0,01%"
"30.05.2024","197,96","197,96","197,96","143,33","35,22%"
"29.05.2024","146,40","146,40","146,40","146,40","0,04%"
"28.05.2024","146,34","146,34","146,40","146,34","0,00%"
"27.05.2024","146,34","146,34","146,34","146,34","-1,37%"
"24.05.2024","148,38","148,38","148,38","146,34","2,75%"
"23.05.2024","144,41","144,41","148,38","144,41","2,86%"
"22.05.2024","140,40","140,40","144,41","140,40","-0,04%"
"21.05.2024","140,45","140,45","140,45","140,40","0,70%"
"20.05.2024","139,47","139,47","139,47","139,45","-0,72%"
"17.05.2024","140,48","140,48","140,48","139,47","-0,57%"
"16.05.2024","141,29","141,29","141,29","140,48","42,19%"
"15.05.2024","99,37","99,37","141,29","99,37","-28,47%"
"14.05.2024","138,93","138,93","142,34","138,93","-0,39%"
"13.05.2024","139,47","139,47","139,47","138,93","0,76%"
"10.05.2024","138,42","138,42","139,47","138,42","-0,04%"
"09.05.2024","138,47","138,47","138,47","138,42","2,21%"
"08.05.2024","135,48","135,48","138,47","135,48","0,00%"
"07.05.2024","135,48","135,48","135,48","135,48","-1,37%"
"06.05.2024","137,36","137,36","137,36","135,48","-3,46%"
"03.05.2024","142,28","142,28","142,28","137,36","-1,35%"
"02.05.2024","144,23","144,23","144,23","142,28","-3,41%"
"01.05.2024","149,32","149,32","149,32","144,23","2,11%"
"30.04.2024","146,24","146,24","149,32","146,24","-2,64%"
"29.04.2024","150,21","150,21","150,21","146,24","-2,61%"
"26.04.2024","154,24","154,24","154,24","150,21","1,98%"
"25.04.2024","151,24","151,24","154,24","151,24","-0,59%"
"24.04.2024","152,14","152,14","152,14","151,24","-3,15%"
"23.04.2024","157,09","157,09","157,09","152,14","-3,04%"
"22.04.2024","162,02","162,02","162,02","157,09","-0,66%"
"19.04.2024","163,10","163,10","163,10","162,00","0,72%"
"18.04.2024","161,94","161,94","163,10","161,94","-0,10%"
"17.04.2024","162,11","162,11","162,11","161,94","1,86%"
"16.04.2024","159,15","159,15","162,10","159,15","3,94%"
"15.04.2024","153,11","153,11","159,15","153,11","3,27%"
"12.04.2024","148,26","148,26","153,11","148,26","1,15%"
"11.04.2024","146,58","146,58","148,26","146,58","3,01%"
"10.04.2024","142,30","142,30","146,58","142,30","-1,44%"
"09.04.2024","144,38","144,38","144,38","142,30","-2,05%"
"08.04.2024","147,40","147,40","147,40","144,38","-0,58%"
"05.04.2024","148,26","148,26","148,26","148,26","2,03%"
"04.04.2024","145,31","145,31","148,26","145,31","1,36%"
"03.04.2024","143,36","143,36","145,31","143,36","2,03%"
"02.04.2024","140,51","140,51","143,36","140,51","1,51%"
"01.04.2024","138,42","138,42","140,51","138,42","-0,04%"
"29.03.2024","138,47","138,47","138,47","138,42","2,23%"
"28.03.2024","135,45","135,45","138,47","135,45","1,48%"
"27.03.2024","133,48","133,48","135,45","133,48","-0,04%"
"26.03.2024","133,54","133,54","133,54","133,48","-1,39%"
"25.03.2024","135,42","135,42","135,42","133,54","2,96%"
"22.03.2024","131,53","131,53","135,42","131,53","-2,87%"
"21.03.2024","135,41","135,41","135,41","131,53","8,61%"
"20.03.2024","124,67","124,67","135,41","124,67","-0,02%"
"19.03.2024","124,70","124,70","124,70","124,67","-0,01%"
"18.03.2024","124,71","124,71","124,71","124,70","0,78%"
"15.03.2024","123,75","123,75","124,71","123,75","2,48%"
"14.03.2024","120,76","120,76","123,75","120,76","-3,18%"
"13.03.2024","124,72","124,72","124,72","120,76","-3,05%"
"12.03.2024","128,65","128,65","128,65","124,72","-0,73%"
"11.03.2024","129,60","129,60","129,60","128,65","1,56%"
"08.03.2024","127,61","127,61","129,59","127,61","-0,79%"
"07.03.2024","128,63","128,63","128,63","127,61","0,81%"
"06.03.2024","127,60","127,60","128,63","127,60","2,32%"
"05.03.2024","124,71","124,71","127,60","124,71","0,06%"
"04.03.2024","124,63","124,63","124,71","124,63","-0,02%"
"01.03.2024","124,66","124,66","124,66","124,63","-1,56%"
"29.02.2024","126,63","126,63","126,63","124,66","-0,02%"
"28.02.2024","126,66","126,66","126,66","126,63","2,39%"
"27.02.2024","123,70","123,70","126,66","123,70","0,83%"
"26.02.2024","122,68","122,68","123,70","122,68","-2,39%"
"23.02.2024","125,68","125,68","125,68","122,68","-5,20%"
"22.02.2024","132,58","132,58","132,58","125,68","-0,70%"
"21.02.2024","133,51","133,51","133,51","132,58","2,25%"
"20.02.2024","130,57","130,57","133,51","130,57","-0,02%"
"19.02.2024","130,60","130,60","130,60","130,57","-0,71%"
"16.02.2024","131,53","131,53","131,53","130,62","-0,70%"
"15.02.2024","132,46","132,46","132,46","131,53","-2,34%"
"14.02.2024","135,63","135,63","135,63","132,46","0,87%"
"13.02.2024","134,46","134,46","135,63","134,46","-0,76%"
"12.02.2024","135,49","135,49","135,49","134,46","0,00%"
"09.02.2024","135,49","135,49","135,49","135,49","1,48%"
"08.02.2024","133,51","133,51","135,49","133,51","-1,39%"
"07.02.2024","135,39","135,39","135,39","133,51","-1,56%"
"06.02.2024","137,53","137,53","137,53","135,39","1,41%"
"05.02.2024","135,62","135,62","137,53","135,62","0,16%"
"02.02.2024","135,41","135,41","135,62","135,41","-2,79%"
"01.02.2024","139,30","139,30","139,30","135,41","2,06%"
"31.01.2024","136,49","136,49","139,30","136,49","0,07%"
"30.01.2024","136,39","136,39","136,49","136,39","-0,78%"
"29.01.2024","137,46","137,46","137,46","136,39","-1,34%"
"26.01.2024","139,32","139,32","139,32","137,46","-0,78%"
"25.01.2024","140,41","140,41","140,41","139,32","0,01%"
"24.01.2024","140,39","140,39","140,41","140,39","3,66%"
"23.01.2024","135,43","135,43","140,40","135,43","2,95%"
"22.01.2024","131,55","131,55","135,43","131,55","-0,72%"
"19.01.2024","132,51","132,51","132,51","131,55","-0,06%"
"18.01.2024","132,59","132,59","132,59","132,50","1,54%"
"17.01.2024","130,58","130,58","132,59","130,58","1,57%"
"16.01.2024","128,56","128,56","130,58","128,56","0,06%"
"15.01.2024","128,48","128,48","128,56","128,48","-2,22%"
"12.01.2024","131,40","131,40","131,40","128,50","-0,80%"
"11.01.2024","132,46","132,46","132,46","131,40","-3,58%"
"10.01.2024","137,38","137,38","137,38","132,46","-1,40%"
"09.01.2024","139,33","139,33","139,33","137,38","-1,42%"
"08.01.2024","141,34","141,34","141,34","139,33","-0,72%"
"05.01.2024","142,37","142,37","142,37","141,34","-0,64%"
"04.01.2024","143,28","143,28","143,28","142,37","2,76%"
"03.01.2024","139,43","139,43","143,28","139,43","6,05%"
"02.01.2024","131,47","131,47","139,43","131,47","0,00%"
"01.01.2024","131,47","131,47","131,47","131,47","-0,77%"
"29.12.2023","132,49","132,49","132,49","131,47","0,07%"
"28.12.2023","132,40","132,40","132,49","132,40","-0,05%"
"27.12.2023","132,46","132,46","132,46","132,42","0,01%"
"26.12.2023","132,45","132,45","132,46","132,45","0,00%"
"25.12.2023","132,45","132,45","132,45","132,45","-1,46%"
"22.12.2023","134,41","134,41","134,41","132,45","-0,69%"
"21.12.2023","135,35","135,35","135,35","134,41","-0,03%"
"20.12.2023","135,39","135,39","135,39","135,35","-0,74%"
"19.12.2023","136,40","136,40","136,40","135,39","-0,74%"
"18.12.2023","137,41","137,41","137,41","136,40","0,80%"
"15.12.2023","136,32","136,32","137,40","136,32","-2,67%"
"14.12.2023","140,06","140,06","140,06","136,32","-3,54%"
"13.12.2023","145,20","145,20","145,20","140,06","-0,01%"
"12.12.2023","145,21","145,21","145,21","145,21","-1,43%"
"11.12.2023","147,31","147,31","147,31","145,21","-0,56%"
"08.12.2023","148,14","148,14","148,14","147,32","-0,66%"
"07.12.2023","149,13","149,13","149,13","148,14","2,06%"
"06.12.2023","146,12","146,12","149,13","146,12","2,67%"
"05.12.2023","142,32","142,32","146,12","142,32","-7,31%"
"04.12.2023","153,55","153,55","153,55","142,32","5,00%"
"01.12.2023","146,24","146,24","146,24","143,09","2,86%"
"30.11.2023","142,17","142,17","146,24","142,17","-2,01%"
"29.11.2023","145,08","145,08","145,08","142,17","-0,70%"
"28.11.2023","146,11","146,11","146,11","145,08","-0,75%"
"27.11.2023","147,21","147,21","147,21","146,11","0,01%"
"24.11.2023","147,19","147,19","147,21","147,19","0,01%"
"23.11.2023","147,18","147,18","147,19","147,18","0,73%"
"22.11.2023","146,12","146,12","147,18","146,12","-0,68%"
"21.11.2023","147,12","147,12","147,12","146,12","-3,24%"
"20.11.2023","152,04","152,04","152,04","150,09","-1,80%"
"17.11.2023","154,82","154,82","154,82","152,04","-1,42%"
"16.11.2023","157,05","157,05","157,05","154,82","-0,94%"
"15.11.2023","158,54","158,54","158,54","157,05","-4,33%"
"14.11.2023","165,71","165,71","165,71","158,54","1,19%"
"13.11.2023","163,76","163,76","165,71","163,76","-1,86%"
"10.11.2023","166,87","166,87","166,87","163,77","1,91%"
"09.11.2023","163,75","163,75","166,88","163,75","-1,14%"
"08.11.2023","165,64","165,64","165,64","163,75","-0,70%"
"07.11.2023","166,80","166,80","166,80","165,64","3,89%"
"06.11.2023","160,56","160,56","166,80","160,56","-3,07%"
"03.11.2023","165,65","165,65","179,32","165,65","-4,90%"
"02.11.2023","174,18","174,18","174,18","165,65","-4,45%"
"01.11.2023","182,29","182,29","182,29","174,18","-0,54%"
"31.10.2023","183,28","183,28","183,28","182,29","-1,50%"
"30.10.2023","186,08","186,08","186,08","183,28","0,08%"
"27.10.2023","185,93","185,93","186,08","185,93","-0,19%"
"26.10.2023","186,28","186,28","186,28","185,93","1,12%"
"25.10.2023","184,22","184,22","186,28","184,22","-2,02%"
"24.10.2023","188,01","188,01","188,01","186,57","-1,47%"
"23.10.2023","190,82","190,82","190,82","188,01","0,95%"
"20.10.2023","189,03","189,03","192,63","189,03","2,05%"
"19.10.2023","185,23","185,23","189,03","185,23","2,07%"
"18.10.2023","181,48","181,48","185,22","181,48","1,18%"
"17.10.2023","179,36","179,36","189,79","179,36","-2,05%"
"16.10.2023","183,11","179,36","179,36","179,36","1,50%"
"13.10.2023","180,41","180,41","183,11","180,41","1,20%"
"12.10.2023","178,27","178,27","178,44","178,27","-1,46%"
"11.10.2023","180,92","180,92","180,92","178,27","-4,60%"
"10.10.2023","189,64","189,64","189,64","180,92","-0,24%"
"09.10.2023","190,10","190,10","190,10","189,62","-1,89%"
"06.10.2023","193,77","193,77","193,77","190,10","-0,45%"
"05.10.2023","194,64","194,64","194,64","193,77","-2,62%"
"04.10.2023","199,88","199,88","199,88","194,64","5,07%"
"03.10.2023","190,24","190,24","190,24","185,00","2,24%"
"02.10.2023","186,07","186,07","190,24","186,07","0,58%"
"29.09.2023","185,00","185,00","186,10","185,00","-2,23%"
"28.09.2023","189,21","189,21","189,21","185,00","2,19%"
"27.09.2023","185,15","185,15","189,21","185,15","1,56%"
"26.09.2023","182,30","182,30","185,16","182,30","1,17%"
"25.09.2023","180,20","180,20","182,30","180,20","-1,68%"
"22.09.2023","183,28","183,28","183,28","180,20","1,61%"
"21.09.2023","180,37","180,37","183,26","180,37","0,22%"
"20.09.2023","179,98","179,98","179,98","177,24","9,86%"
"19.09.2023","163,82","163,82","163,84","163,82","-1,21%"
"18.09.2023","165,82","165,82","165,82","163,83","0,00%"
"15.09.2023","165,82","165,82","165,82","165,79","-1,70%"
"14.09.2023","168,68","168,68","168,68","165,82","-1,76%"
"13.09.2023","171,71","171,71","171,71","171,67","1,18%"
"12.09.2023","169,70","169,70","171,69","169,70","0,56%"
"11.09.2023","168,75","168,75","169,70","168,75","-1,07%"
"08.09.2023","170,57","170,57","170,57","168,75","-0,70%"
"07.09.2023","171,77","171,77","171,77","170,57","2,34%"
"06.09.2023","167,85","167,85","171,77","167,85","1,84%"
"05.09.2023","164,81","164,81","167,85","164,81","0,00%"
"04.09.2023","164,81","164,81","164,81","164,81","-1,71%"
"01.09.2023","167,67","167,67","167,67","164,85","2,99%"
"31.08.2023","162,81","162,81","167,67","162,81","-0,50%"
"30.08.2023","163,62","163,62","163,62","162,81","-1,84%"
"29.08.2023","166,69","166,69","166,69","163,63","-4,02%"
"28.08.2023","173,67","173,67","173,67","166,68","-2,76%"
"25.08.2023","178,60","178,60","178,60","173,67","1,26%"
"24.08.2023","176,37","176,37","178,60","176,37","-4,88%"
"23.08.2023","185,42","185,42","185,42","176,36","-1,61%"
"22.08.2023","188,45","188,45","188,45","185,42","0,11%"
"21.08.2023","188,24","188,24","188,45","188,24","1,05%"
"18.08.2023","186,29","186,29","188,20","186,29","3,20%"
"17.08.2023","180,51","180,51","186,31","180,51","0,03%"
"16.08.2023","180,46","180,46","180,51","180,46","2,76%"
"15.08.2023","175,61","175,61","180,46","175,61","2,86%"
"14.08.2023","170,72","170,72","175,61","170,72","0,05%"
"11.08.2023","170,64","170,64","170,72","170,64","-1,68%"
"10.08.2023","173,55","173,55","173,55","170,64","0,63%"
"09.08.2023","172,46","172,46","173,55","172,46","0,54%"
"08.08.2023","171,54","171,54","172,46","171,54","-0,45%"
"07.08.2023","172,32","172,32","172,32","171,54","-1,29%"
"04.08.2023","174,57","174,57","174,57","172,32","1,21%"
"03.08.2023","172,48","172,48","174,57","172,48","4,06%"
"02.08.2023","165,75","165,75","172,48","165,75","1,26%"
"01.08.2023","163,69","163,69","165,75","163,69","0,64%"
"31.07.2023","162,65","162,65","163,12","162,65","-0,12%"
"28.07.2023","162,85","162,85","162,85","161,84","-1,04%"
"27.07.2023","164,56","164,56","164,56","164,40","-2,92%"
"26.07.2023","169,51","169,51","169,51","167,12","-0,60%"
"25.07.2023","170,53","170,53","170,53","170,48","-1,09%"
"24.07.2023","172,41","172,41","172,41","171,87","-1,76%"
"21.07.2023","175,50","175,50","175,50","173,93","1,25%"
"20.07.2023","173,34","173,34","174,60","173,34","-1,13%"
"19.07.2023","175,32","175,32","175,32","174,64","-0,53%"
"18.07.2023","176,25","176,25","176,25","176,25","-0,69%"
"17.07.2023","177,48","177,48","177,48","176,15","3,12%"
"14.07.2023","172,11","172,11","175,02","172,11","-2,19%"
"13.07.2023","175,97","175,97","175,97","174,22","-2,85%"
"12.07.2023","181,14","181,14","181,14","178,66","0,11%"
"11.07.2023","180,95","180,95","181,34","180,95","0,47%"
"10.07.2023","180,11","180,11","181,18","180,11","-0,66%"
"07.07.2023","181,30","181,30","181,30","180,19","2,56%"
"06.07.2023","176,78","176,78","179,15","176,78","1,47%"
"05.07.2023","174,22","174,22","175,81","174,22","-0,10%"
"04.07.2023","174,39","174,39","175,09","174,39","0,60%"
"03.07.2023","173,35","173,35","175,16","173,35","-3,65%"
"30.06.2023","179,92","179,92","179,92","175,95","1,03%"
"29.06.2023","178,09","178,09","178,98","178,09","0,41%"
"28.06.2023","177,36","177,36","178,04","177,36","-0,43%"
"27.06.2023","178,12","178,12","178,12","176,93","0,84%"
"26.06.2023","176,63","176,63","177,43","176,63","1,27%"
"23.06.2023","174,41","174,41","176,72","174,41","-1,57%"
"22.06.2023","177,19","177,19","177,19","176,57","-1,58%"
"21.06.2023","180,03","180,03","180,03","179,13","-1,15%"
"20.06.2023","182,12","182,12","182,12","181,15","-0,04%"
"19.06.2023","182,19","182,19","183,52","182,19","-0,36%"
"16.06.2023","182,84","182,84","183,58","182,84","-2,22%"
"15.06.2023","186,99","186,99","186,99","184,70","-0,60%"
"14.06.2023","188,12","188,12","188,12","187,17","-1,36%"
"13.06.2023","190,71","190,71","190,71","189,90","-1,14%"
"12.06.2023","192,90","192,90","192,90","192,08","-0,84%"
"09.06.2023","194,54","194,54","194,54","194,11","-0,61%"
"08.06.2023","195,73","195,73","195,73","195,01","-0,43%"
"07.06.2023","196,58","196,58","196,72","196,58","-1,41%"
"06.06.2023","199,40","199,40","199,40","198,18","-1,20%"
"05.06.2023","201,82","201,82","201,82","201,00","-1,64%"
"02.06.2023","205,18","205,18","205,18","204,62","-1,85%"
"01.06.2023","209,05","209,05","209,05","207,23","1,01%"
"31.05.2023","206,96","206,96","207,90","206,96","-0,14%"
"30.05.2023","207,24","207,24","207,24","207,23","-0,07%"
"29.05.2023","207,39","207,39","207,77","207,39","-1,91%"
"26.05.2023","211,42","211,42","211,42","207,85","-0,80%"
"25.05.2023","213,13","213,13","213,13","211,30","0,05%"
"24.05.2023","213,02","213,02","213,32","213,02","-0,52%"
"23.05.2023","214,13","214,13","214,13","212,67","-0,47%"
"22.05.2023","215,15","215,15","215,15","213,81","-1,51%"
"19.05.2023","218,45","218,45","218,45","214,27","-8,00%"
"18.05.2023","237,45","237,45","237,45","225,82","7,00%"
"17.05.2023","221,91","221,91","225,54","221,91","-0,01%"
"16.05.2023","221,95","221,95","225,53","221,95","-0,02%"
"15.05.2023","221,99","221,99","225,52","221,99","-0,01%"
"12.05.2023","222,02","225,50","225,50","222,02","-0,02%"
"11.05.2023","222,06","222,06","225,50","222,06","-1,51%"
"10.05.2023","225,47","222,04","225,47","222,04","1,56%"
"09.05.2023","222,01","222,01","225,46","222,01","0,38%"
"08.05.2023","221,17","221,17","222,07","221,17","-1,94%"
"05.05.2023","225,55","225,55","225,55","222,15","2,77%"
"04.05.2023","219,48","219,48","224,15","219,48","0,98%"
"03.05.2023","217,34","217,34","219,40","217,34","1,86%"
"02.05.2023","213,38","213,38","217,45","213,38","-1,55%"
"01.05.2023","216,74","216,74","216,74","214,40","-3,58%"
"28.04.2023","224,79","224,78","224,78","217,61","-1,31%"
"27.04.2023","227,76","227,76","227,76","223,76","0,37%"
"26.04.2023","226,93","226,93","227,35","226,93","0,66%"
"25.04.2023","225,45","225,45","226,96","225,45","-0,56%"
"24.04.2023","226,72","226,72","226,72","225,69","0,18%"
"21.04.2023","226,31","226,31","226,58","226,31","1,96%"
"20.04.2023","221,97","221,97","225,71","221,97","2,32%"
"19.04.2023","216,94","216,94","216,94","216,94","1,22%"
"18.04.2023","214,32","214,32","214,32","214,32","-0,01%"
"17.04.2023","214,35","214,35","214,35","214,35","-0,33%"
"14.04.2023","215,06","215,06","215,06","215,06","-4,34%"
"13.04.2023","224,82","224,82","224,82","224,82","0,01%"
"12.04.2023","224,80","224,80","224,80","224,80","-2,54%"
"11.04.2023","230,65","230,65","230,65","230,65","-0,14%"
"10.04.2023","230,97","230,97","230,97","230,97","0,18%"
"07.04.2023","230,56","230,56","230,56","230,56","1,37%"
"06.04.2023","227,45","227,45","227,45","227,45","1,88%"
"05.04.2023","223,26","223,26","223,26","223,26","1,20%"
"04.04.2023","220,62","220,62","220,62","220,62","-0,42%"
"03.04.2023","221,56","221,56","221,56","221,56","-3,04%"
"31.03.2023","228,50","228,50","228,50","228,50","-2,12%"
"30.03.2023","233,46","233,46","233,46","233,46","-1,66%"
"29.03.2023","237,40","237,40","237,40","237,40","-0,21%"
"28.03.2023","237,91","237,91","237,91","237,91","-2,84%"
"27.03.2023","244,86","244,86","244,86","244,86","-1,02%"
"24.03.2023","247,38","247,38","247,38","247,38","1,72%"
"23.03.2023","243,19","243,19","243,19","243,19","-1,45%"
"22.03.2023","246,76","246,76","246,76","246,76","-4,76%"
"21.03.2023","259,10","259,10","259,10","259,10","-7,35%"
"20.03.2023","279,65","279,65","279,65","279,65","17,12%"
"17.03.2023","238,77","238,77","238,77","238,77","-1,77%"
"16.03.2023","243,07","243,07","243,07","243,07","3,71%"
"15.03.2023","234,38","234,38","234,38","234,38","4,39%"
"14.03.2023","224,53","224,53","224,53","224,53","0,02%"
"13.03.2023","224,50","224,50","224,50","224,50","2,45%"
"10.03.2023","219,13","219,13","219,13","219,13","1,59%"
"09.03.2023","215,71","215,71","215,71","215,71","0,39%"
"08.03.2023","214,88","214,88","214,88","214,88","3,40%"
"07.03.2023","207,82","207,82","207,82","207,82","-3,10%"
"06.03.2023","214,46","214,46","214,46","214,46","-4,04%"
"03.03.2023","223,49","223,49","223,49","223,49","-0,94%"
"02.03.2023","225,61","225,61","225,61","225,61","-1,61%"
"01.03.2023","229,30","229,30","229,30","229,30","0,06%"
"28.02.2023","229,17","229,17","229,17","229,17","-1,45%"
"27.02.2023","232,54","232,54","232,54","232,54","1,48%"
"24.02.2023","229,15","229,15","229,15","229,15","-2,53%"
"23.02.2023","235,10","235,10","235,10","235,10","-0,99%"
"22.02.2023","237,45","237,45","237,45","237,45","4,08%"
"21.02.2023","228,14","228,14","228,14","228,14","0,02%"
"20.02.2023","228,10","228,10","228,10","228,10","2,57%"
"17.02.2023","222,38","222,38","222,38","222,38","1,34%"
"16.02.2023","219,44","219,44","219,44","219,44","-1,45%"
"15.02.2023","222,68","222,68","222,68","222,68","-1,99%"
"14.02.2023","227,20","227,20","227,20","227,20","-2,16%"
"13.02.2023","232,21","232,21","232,21","232,21","0,41%"
"10.02.2023","231,26","231,26","231,26","231,26","1,40%"
"09.02.2023","228,06","228,06","228,06","228,06","2,13%"
"08.02.2023","223,30","223,30","223,30","223,30","-1,92%"
"07.02.2023","227,67","227,67","227,67","227,67","3,09%"
"06.02.2023","220,84","220,84","220,84","220,84","2,97%"
"03.02.2023","214,48","214,48","214,48","214,48","-2,54%"
"02.02.2023","220,06","220,06","220,06","220,06","-3,01%"
"01.02.2023","226,89","226,89","226,89","226,89","-2,24%"
"31.01.2023","232,09","232,09","232,09","232,09","1,76%"
"30.01.2023","228,08","228,08","228,08","228,08","-2,56%"
"27.01.2023","234,07","234,07","234,07","234,07","-1,92%"
"26.01.2023","238,66","238,66","238,66","238,66","0,85%"
"25.01.2023","236,65","236,65","236,65","236,65","-1,75%"
"24.01.2023","240,87","240,87","240,87","240,87","-0,81%"
"23.01.2023","242,84","242,84","242,84","242,84","0,04%"
"20.01.2023","242,75","242,75","242,75","242,75","3,12%"
"19.01.2023","235,40","235,40","235,40","235,40","-1,36%"
